id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
212,0.300884956,0.414383562,0.24,0.130136986,0.118530885,0.126760563,0.197879859,0.497797357,0.480314961,0.137724551,0.246153846
213,0.619469027,0.219178082,0.64,0.082191781,0.078464107,0.056338028,0.03180212,0.582232012,0.37007874,0.203592814,0.276923077
214,0.318584071,0.308219178,0.26,0.089041096,0.080133556,0.38028169,0.208480565,0.42804699,0.440944882,0.05988024,0.261538462
215,0.283185841,0.421232877,0.08,0.102739726,0.133555927,0.126760563,0.123674912,0.538179148,0.393700787,0.22754491,0.215384615
216,0.212389381,0.253424658,0.49,0.321917808,0.080133556,0.352112676,0.406360424,0.538179148,0.472440945,0.25748503,0.323076923
217,0.362831858,0.345890411,0.16,0.075342466,0.148580968,0.169014085,0.151943463,0.450073421,0.31496063,0.143712575,0.4
218,0.309734513,0.414383562,0.22,0.089041096,0.100166945,0.14084507,0.123674912,0.486784141,0.488188976,0.131736527,0.107692308
219,0.256637168,0.253424658,0.19,0.068493151,0.106844741,0.126760563,0.134275618,0.413362702,0.511811024,0.125748503,0.2
220,0.283185841,0.280821918,0.33,0.102739726,0.113522538,0.323943662,0.487632509,0.475770925,0.440944882,0.161676647,0.169230769
221,0.283185841,0.150684932,0.37,0.075342466,0.116861436,0.323943662,0.183745583,0.464757709,0.472440945,0.155688623,0.153846154
222,0.247787611,0.280821918,0.26,0.075342466,0.148580968,0.211267606,0.233215548,0.413362702,0.322834646,0.143712575,0.153846154
223,0.194690265,0.335616438,0.04,0.04109589,0.075125209,0.056338028,0.014134276,0.380323054,0.535433071,0.161676647,0.169230769
224,0.353982301,0.359589041,0.25,0.075342466,0.118530885,0.098591549,0.077738516,0.593245228,0.42519685,0.161676647,0.246153846
225,0.336283186,0.352739726,0.36,0.075342466,0.128547579,0.197183099,0.173144876,0.54185022,0.448818898,0.143712575,0.307692308
226,0.274336283,0.212328767,0.25,0.116438356,0.101836394,0.394366197,0.201413428,0.446402349,0.496062992,0.149700599,0.323076923
227,0.380530973,0.321917808,0.5,0.075342466,0.542570952,0.366197183,0.265017668,0.464757709,0.236220472,0.766467066,0.169230769
228,0.389380531,0.479452055,0.14,0.116438356,0.128547579,0.112676056,0.060070671,0.611600587,0.511811024,0.179640719,0.215384615
229,0.274336283,0.212328767,0.25,0.116438356,0.101836394,0.394366197,0.201413428,0.446402349,0.496062992,0.149700599,0.323076923
230,0.203539823,0.273972603,0.25,0.116438356,0.115191987,0.126760563,0.109540636,0.497797357,0.566929134,0.101796407,0.4
231,0.053097345,0.246575342,0.04,0.047945205,0.070116861,0.253521127,0.35335689,0.193098385,0.62992126,0.173652695,0.584615385
232,0.300884956,0.178082192,0.06,0.061643836,0.110183639,0.154929577,0.151943463,0.453744493,0.496062992,0.113772455,0.230769231
233,0.345132743,0.171232877,0.2,0.130136986,0.130217028,0.23943662,0.183745583,0.582232012,0.472440945,0.221556886,0.184615385
234,0.203539823,0.273972603,0.25,0.116438356,0.115191987,0.126760563,0.109540636,0.497797357,0.566929134,0.101796407,0.4
235,0.318584071,0.602739726,0.09,0.095890411,0.088480801,0.084507042,0.109540636,0.497797357,0.456692913,0.131736527,0.092307692
236,0.230088496,0.349315068,0,0.068493151,0.141903172,0.183098592,0.113074205,0.490455213,0.496062992,0.149700599,0.092307692
237,0.230088496,0.349315068,0,0.068493151,0.141903172,0.183098592,0.113074205,0.490455213,0.496062992,0.149700599,0.092307692
238,0.230088496,0.359589041,0,0.068493151,0.141903172,0.197183099,0.116607774,0.490455213,0.496062992,0.149700599,0.123076923
239,0.230088496,0.349315068,0,0.068493151,0.141903172,0.183098592,0.113074205,0.490455213,0.496062992,0.149700599,0.092307692
240,0.318584071,0.602739726,0.09,0.095890411,0.088480801,0.084507042,0.109540636,0.497797357,0.456692913,0.131736527,0.092307692
241,0.380530973,0.352739726,0.37,0.054794521,0.41903172,0.056338028,0.197879859,0.516152717,0.204724409,0.45508982,0.138461538
242,0.654867257,0.178082192,0.56,0.082191781,0.135225376,0.070422535,0.06360424,0.674008811,0.31496063,0.22754491,0.384615385
243,0.274336283,0.315068493,0.1,0.061643836,0.150250417,0.38028169,0.363957597,0.40969163,0.267716535,0.095808383,0.215384615
244,0.920353982,0.061643836,0.44,0.089041096,0.105175292,0.126760563,0.06360424,0.732745962,0.25984252,0.305389222,0.123076923
245,0.920353982,0.061643836,0.44,0.089041096,0.105175292,0.126760563,0.06360424,0.732745962,0.25984252,0.305389222,0.123076923
246,0.238938053,0.369863014,0,0.075342466,0.120200334,0.070422535,0.060070671,0.604258443,0.68503937,0.377245509,0.230769231
247,0.221238938,0.383561644,0.07,0.068493151,0.105175292,0.211267606,0.159010601,0.497797357,0.503937008,0.113772455,0.169230769
248,0.318584071,0.328767123,0.17,0.095890411,0.100166945,0.14084507,0.236749117,0.457415565,0.362204724,0.071856287,0.138461538
249,0.274336283,0.280821918,0.06,0.054794521,0.103505843,0.112676056,0.116607774,0.446402349,0.480314961,0.089820359,0.215384615
250,0.238938053,0.369863014,0,0.075342466,0.120200334,0.070422535,0.060070671,0.604258443,0.68503937,0.377245509,0.230769231
251,0.548672566,0.136986301,0.44,0.047945205,0.085141903,0.211267606,0.109540636,0.618942731,0.377952756,0.269461078,0.246153846
252,0.221238938,0.328767123,0,0.061643836,0.103505843,0.211267606,0.098939929,0.52349486,0.57480315,0.221556886,0.230769231
253,0.575221239,0.157534247,0.48,0.150684932,0.130217028,0.056338028,0.053003534,0.626284875,0.338582677,0.119760479,0.323076923
254,0.274336283,0.448630137,0.42,0.068493151,0.133555927,0.098591549,0.282685512,0.42804699,0.385826772,0.155688623,0.169230769
255,0.221238938,0.328767123,0,0.061643836,0.103505843,0.211267606,0.098939929,0.52349486,0.57480315,0.221556886,0.230769231
256,0.300884956,0.308219178,0.23,0.157534247,0.101836394,0.225352113,0.399293286,0.490455213,0.409448819,0.143712575,0.138461538
257,0.424778761,0.150684932,0.37,0.089041096,0.105175292,0.056338028,0.024734982,0.582232012,0.377952756,0.173652695,0.123076923
258,0.17699115,0.393835616,0,0.082191781,0.105175292,0.154929577,0.176678445,0.494126285,0.590551181,0.203592814,0.123076923
259,0.274336283,0.198630137,0.76,0.061643836,1,0.098591549,0.137809187,0.494126285,0.251968504,0.556886228,0.153846154
260,0.477876106,0.130136986,0.47,0.116438356,0.121869783,0.183098592,0.09540636,0.703377386,0.488188976,0.281437126,0.323076923
261,0.292035398,0.143835616,0.23,0.054794521,0.10851419,0.23943662,0.137809187,0.453744493,0.433070866,0.191616766,0.138461538
262,0.212389381,0.585616438,0.04,0.075342466,0.125208681,0.154929577,0.215547703,0.40969163,0.480314961,0.161676647,0.153846154
263,0.300884956,0.273972603,0.03,0.054794521,0.096828047,0.126760563,0.102473498,0.417033774,0.472440945,0.143712575,0.246153846
264,0.292035398,0.171232877,0.23,0.061643836,0.10851419,0.309859155,0.151943463,0.457415565,0.42519685,0.203592814,0.138461538
265,0.699115044,0.301369863,0.49,0.102739726,0.086811352,0.056338028,0.074204947,0.721732746,0.267716535,0.323353293,0.384615385
266,0.637168142,0.095890411,0.52,0.061643836,0.098497496,0.070422535,0.014134276,0.494126285,0.362204724,0.233532934,0.276923077
267,0.309734513,0.51369863,0,0.164383562,0.140233723,0.352112676,0.19434629,0.74743025,0.677165354,0.233532934,0.215384615
268,0.292035398,0.157534247,0.46,0.184931507,0.110183639,0.197183099,0.109540636,0.530837004,0.480314961,0.317365269,0.676923077
269,0.203539823,0.287671233,0.04,0.143835616,0.10851419,0.084507042,0.074204947,0.633627019,0.748031496,0.347305389,0.153846154
270,0.610619469,0.04109589,0.51,0.212328767,0.153589316,0.042253521,0.060070671,0.699706314,0.42519685,0.383233533,0.261538462
271,0.292035398,0.29109589,0.06,0.212328767,0.125208681,0.366197183,0.19434629,0.472099853,0.488188976,0.203592814,0.353846154
272,0.610619469,0.04109589,0.51,0.212328767,0.153589316,0.042253521,0.060070671,0.699706314,0.42519685,0.383233533,0.261538462
273,0.557522124,0.171232877,0.58,0.212328767,0.098497496,0.225352113,0.208480565,0.681350954,0.377952756,0.269461078,0.261538462
274,0.336283186,0.407534247,0.2,0.102739726,0.106844741,0.126760563,0.113074205,0.534508076,0.448818898,0.185628743,0.153846154
275,0.256637168,0.363013699,0.18,0.417808219,0.12687813,0.366197183,0.310954064,0.666666667,0.503937008,0.263473054,0.153846154
276,0.292035398,0.29109589,0.06,0.212328767,0.125208681,0.366197183,0.19434629,0.472099853,0.488188976,0.203592814,0.353846154
277,0.203539823,0.287671233,0.04,0.143835616,0.10851419,0.084507042,0.074204947,0.633627019,0.748031496,0.347305389,0.153846154
278,0.610619469,0.04109589,0.51,0.212328767,0.153589316,0.042253521,0.060070671,0.699706314,0.42519685,0.383233533,0.261538462
279,0.504424779,0.136986301,0.45,0.376712329,0.101836394,0.056338028,0.024734982,0.552863436,0.385826772,0.293413174,0.646153846
280,0.380530973,0.191780822,0.32,0.321917808,0.125208681,0.126760563,0.144876325,0.662995595,0.503937008,0.263473054,0.323076923
281,0.601769912,0.095890411,0.44,0.184931507,0.098497496,0.070422535,0.045936396,0.626284875,0.299212598,0.293413174,0.138461538
282,0.274336283,0.102739726,0.68,0.178082192,0.577629382,0.056338028,0.014134276,0.52349486,0.401574803,0.449101796,0.230769231
283,0.265486726,0.273972603,0.12,0.143835616,0.091819699,0.154929577,0.166077739,0.516152717,0.488188976,0.143712575,0.107692308
284,0.380530973,0.191780822,0.32,0.321917808,0.125208681,0.126760563,0.144876325,0.662995595,0.503937008,0.263473054,0.323076923
285,0.469026549,0.321917808,0.07,0.171232877,0.150250417,0.436619718,0.229681979,0.740088106,0.448818898,0.22754491,0.215384615
286,0.469026549,0.321917808,0.07,0.171232877,0.150250417,0.436619718,0.229681979,0.740088106,0.448818898,0.22754491,0.215384615
287,0.654867257,0.226027397,0.55,0.075342466,0.101836394,0.338028169,0.151943463,0.707048458,0.283464567,0.25748503,0.292307692
288,0.256637168,0.191780822,0.12,0.143835616,0.133555927,0.394366197,0.166077739,0.486784141,0.496062992,0.221556886,0.292307692
289,0.362831858,0.273972603,0.09,0.109589041,0.131886477,0.267605634,0.151943463,0.552863436,0.472440945,0.317365269,0.338461538
290,0.619469027,0.205479452,0.53,0.164383562,0.155258765,0.450704225,0.325088339,0.802496329,0.362204724,0.371257485,0.123076923
291,0.362831858,0.273972603,0.09,0.109589041,0.131886477,0.267605634,0.151943463,0.552863436,0.472440945,0.317365269,0.338461538
292,0.566371681,0.054794521,0.48,0.075342466,0.552587646,0.070422535,0.042402827,0.574889868,0.440944882,0.22754491,0.323076923
293,0.513274336,0.294520548,0.23,0.123287671,0.131886477,0.23943662,0.148409894,0.685022026,0.377952756,0.185628743,0.292307692
294,0.203539823,0.164383562,0.25,0.102739726,0.143572621,0.056338028,0.035335689,0.464757709,0.527559055,0.161676647,0.261538462
295,0.769911504,0.150684932,0.52,0.157534247,0.136894825,0.225352113,0.166077739,0.831864905,0.244094488,0.28742515,0.169230769
296,0.548672566,0.260273973,0.46,0.109589041,0.101836394,0.056338028,0.074204947,0.736417034,0.244094488,0.185628743,0.169230769
297,0.530973451,0.48630137,0.37,0.116438356,0.123539232,0.352112676,0.22614841,0.589574156,0.330708661,0.113772455,0.230769231
298,0.221238938,0.349315068,0.06,0.075342466,0.118530885,0.098591549,0.081272085,0.622613803,0.732283465,0.239520958,0.184615385
299,0.230088496,0.363013699,0.02,0.095890411,0.136894825,0.056338028,0.088339223,0.677679883,0.732283465,0.281437126,0.2
300,0.203539823,0.376712329,0.06,0.082191781,0.113522538,0.098591549,0.09540636,0.615271659,0.74015748,0.22754491,0.184615385
301,0.256637168,0.280821918,0.06,0.116438356,0.123539232,0.267605634,0.134275618,0.472099853,0.503937008,0.155688623,0.353846154
302,0.575221239,0.04109589,0.48,0.04109589,0.093489149,0.084507042,0.03180212,0.530837004,0.377952756,0.185628743,0.261538462
303,0.327433628,0.400684932,0.12,0.116438356,0.133555927,0.154929577,0.077738516,0.685022026,0.606299213,0.233532934,0.246153846
304,0.247787611,0.376712329,0.12,0.047945205,0.29048414,0.056338028,0.053003534,0.435389134,0.511811024,0.125748503,0.169230769
305,0.336283186,0.363013699,0.6,0.082191781,0.166944908,0.154929577,0.296819788,0.530837004,0.362204724,0.113772455,0.123076923
306,0.504424779,0.280821918,0.48,0.109589041,0.085141903,0.070422535,0.067137809,0.714390602,0.299212598,0.155688623,0.138461538
307,0.265486726,0.342465753,0.32,0.089041096,0.116861436,0.084507042,0.169611307,0.479441997,0.488188976,0.113772455,0.153846154
308,0.504424779,0.198630137,0.42,0.102739726,0.335559265,0.070422535,0.028268551,0.685022026,0.354330709,0.173652695,0.169230769
309,0.504424779,0.212328767,0.44,0.102739726,0.337228715,0.056338028,0.021201413,0.685022026,0.354330709,0.179640719,0.169230769
310,0.247787611,0.116438356,0.38,0.054794521,0.083472454,0.112676056,0.084805654,0.494126285,0.527559055,0.119760479,0.169230769
311,0.504424779,0.280821918,0.48,0.109589041,0.085141903,0.070422535,0.067137809,0.714390602,0.299212598,0.155688623,0.138461538
312,0.292035398,0.280821918,0.24,0.075342466,0.100166945,0.197183099,0.349823322,0.435389134,0.417322835,0.125748503,0.153846154
313,0.389380531,0.232876712,0.31,0.130136986,0.135225376,0.253521127,0.325088339,0.593245228,0.456692913,0.179640719,0.169230769
314,0.353982301,0.239726027,0.3,0.143835616,0.106844741,0.408450704,0.455830389,0.552863436,0.440944882,0.119760479,0.153846154
315,0.247787611,0.164383562,0.29,0.116438356,0.125208681,0.352112676,0.233215548,0.468428781,0.511811024,0.209580838,0.4
316,0.221238938,0.157534247,0.29,0.109589041,0.140233723,0.267605634,0.166077739,0.450073421,0.535433071,0.191616766,0.4
317,0.442477876,0.301369863,0.23,0.171232877,0.150250417,0.507042254,0.303886926,0.699706314,0.440944882,0.191616766,0.261538462
318,0.442477876,0.445205479,0.12,0.136986301,0.116861436,0.408450704,0.240282686,0.629955947,0.440944882,0.185628743,0.307692308
319,0.460176991,0.369863014,0.39,0.157534247,0.118530885,0.281690141,0.187279152,0.648311307,0.496062992,0.22754491,0.476923077
320,0.442477876,0.445205479,0.12,0.136986301,0.116861436,0.408450704,0.240282686,0.629955947,0.440944882,0.185628743,0.307692308
321,0.460176991,0.369863014,0.39,0.157534247,0.118530885,0.281690141,0.187279152,0.648311307,0.496062992,0.22754491,0.476923077
322,0.415929204,0.335616438,0.26,0.171232877,0.130217028,0.338028169,0.286219081,0.71071953,0.393700787,0.173652695,0.2
323,0.283185841,0.342465753,0.05,0.095890411,0.111853088,0.070422535,0.042402827,0.534508076,0.433070866,0.179640719,0.138461538
324,0.504424779,0.321917808,0.42,0.130136986,0.130217028,0.478873239,0.236749117,0.655653451,0.42519685,0.221556886,0.169230769
325,0.477876106,0.253424658,0.2,0.691780822,0.098497496,0.169014085,0.155477032,0.839207048,0.330708661,0.215568862,0.123076923
326,0.477876106,0.253424658,0.2,0.691780822,0.098497496,0.169014085,0.155477032,0.839207048,0.330708661,0.215568862,0.123076923
327,0.619469027,0.280821918,0.66,0.188356164,0.18196995,0.070422535,0.028268551,0.567547724,0.244094488,0.245508982,0.476923077
328,0.504424779,0.219178082,0.5,0.246575342,0.158597663,0.056338028,0.024734982,0.582232012,0.42519685,0.299401198,0.476923077
329,0.778761062,0.102739726,0.62,0.116438356,0.116861436,0.070422535,0.053003534,0.743759178,0.330708661,0.203592814,0.2
330,0.539823009,0.232876712,0.39,0.075342466,0.081803005,0.084507042,0.03180212,0.589574156,0.346456693,0.173652695,0.169230769
331,0.495575221,0.164383562,0.64,0.136986301,0.183639399,0.126760563,0.123674912,0.582232012,0.385826772,0.19760479,0.630769231
332,0.495575221,0.164383562,0.64,0.136986301,0.183639399,0.126760563,0.123674912,0.582232012,0.385826772,0.19760479,0.630769231
333,0.300884956,0.315068493,0.28,0.157534247,0.09015025,0.281690141,0.381625442,0.530837004,0.377952756,0.125748503,0.153846154
334,0.336283186,0.301369863,0.08,0.082191781,0.155258765,0.211267606,0.134275618,0.420704846,0.307086614,0.113772455,0.4
335,0.292035398,0.363013699,0.01,0.109589041,0.110183639,0.225352113,0.113074205,0.457415565,0.472440945,0.245508982,0.507692308
336,0.646017699,0.393835616,0.53,0.171232877,0.193656093,0.084507042,0.053003534,0.670337739,0.338582677,0.305389222,0.584615385
337,0.380530973,0.212328767,0.45,0.068493151,0.066777963,0.070422535,0.035335689,0.347283407,0.480314961,0.221556886,0.630769231
338,0.283185841,0.212328767,0.32,0.130136986,0.113522538,0.394366197,0.183745583,0.538179148,0.448818898,0.185628743,0.292307692
339,0.690265487,0.253424658,0.58,0.143835616,0.151919866,0.38028169,0.328621908,0.787812041,0.330708661,0.401197605,0.476923077
340,0.699115044,0.109589041,0.54,0.095890411,0.116861436,0.154929577,0.081272085,0.707048458,0.291338583,0.616766467,0.215384615
341,0.672566372,0.150684932,0.5,0.102739726,0.09015025,0.126760563,0.053003534,0.72907489,0.299212598,0.508982036,0.123076923
342,0.530973451,0.205479452,0.48,0.123287671,0.088480801,0.056338028,0.042402827,0.52349486,0.37007874,0.323353293,0.446153846
343,0.557522124,0.184931507,0.47,0.061643836,0.176961603,0.070422535,0.028268551,0.5969163,0.440944882,0.251497006,0.215384615
344,0.557522124,0.184931507,0.47,0.061643836,0.176961603,0.070422535,0.028268551,0.5969163,0.440944882,0.251497006,0.215384615
345,0.646017699,0.308219178,0.5,0.116438356,0.116861436,0.070422535,0.091872792,0.773127753,0.299212598,0.269461078,0.353846154
346,0.212389381,0.386986301,0,0.068493151,0.091819699,0.549295775,0.201413428,0.574889868,0.677165354,0.28742515,0.230769231
347,0.17699115,0.476027397,0.02,0.123287671,0.100166945,0.225352113,0.098939929,0.398678414,0.661417323,0.335329341,0.6
348,0.814159292,0.253424658,0.67,0.143835616,0.135225376,0.070422535,0.03180212,0.626284875,0.220472441,0.359281437,0.553846154
349,0.442477876,0.301369863,0.31,0.130136986,0.128547579,0.197183099,0.141342756,0.574889868,0.291338583,0.353293413,0.246153846
350,0.398230088,0.455479452,0,0.116438356,0.135225376,0.14084507,0.077738516,0.685022026,0.488188976,0.317365269,0.153846154
351,0.539823009,0.376712329,0.22,0.123287671,0.158597663,0.225352113,0.098939929,0.758443465,0.42519685,0.389221557,0.230769231
